code,name,description,refreshed_at,from_date,to_date
CME_HG5,"Copper Futures, Continuous Contract #5 (HG5)","Historical Futures Prices: Copper Futures, Continuous Contract #5. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2020-02-20 03:27:46,1959-12-30,2020-02-19
CME_HG6,"Copper Futures, Continuous Contract #6 (HG6)","Historical Futures Prices: Copper Futures, Continuous Contract #6. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2020-02-20 03:27:46,1959-07-02,2020-02-19
CME_HG7,"Copper Futures, Continuous Contract #7 (HG7)","Historical Futures Prices: Copper Futures, Continuous Contract #7. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2020-02-20 03:27:46,1959-12-30,2020-02-19
CME_HG8,"Copper Futures, Continuous Contract #8 (HG8)","Historical Futures Prices: Copper Futures, Continuous Contract #8. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2020-02-20 03:27:46,1959-07-22,2020-02-19
CME_HG9,"Copper Futures, Continuous Contract #9 (HG9)","Historical Futures Prices: Copper Futures, Continuous Contract #9. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2020-02-20 03:27:46,1959-12-30,2020-02-19
CME_HH1,"Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #1 (HH1) (Front Month)","Historical Futures Prices: Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2020-02-20 03:27:43,2014-02-18,2020-02-19
CME_HH10,"Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #10 (HH10)","Historical Futures Prices: Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #10. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2020-02-20 03:27:43,2014-02-18,2020-02-19
CME_HH11,"Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #11 (HH11)","Historical Futures Prices: Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #11. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2020-02-20 03:27:43,2014-02-18,2020-02-19
CME_HH12,"Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #12 (HH12)","Historical Futures Prices: Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #12. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2020-02-20 03:27:43,2014-02-18,2020-02-19
CME_HH13,"Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #13 (HH13)","Historical Futures Prices: Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #13. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2020-02-20 03:27:43,2014-02-18,2020-02-19
CME_HH14,"Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #14 (HH14)","Historical Futures Prices: Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #14. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2020-02-20 03:27:43,2014-02-18,2020-02-19
CME_HH15,"Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #15 (HH15)","Historical Futures Prices: Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #15. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2020-02-20 03:27:43,2014-02-18,2020-02-19
CME_HH16,"Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #16 (HH16)","Historical Futures Prices: Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #16. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2020-02-20 03:27:43,2014-02-18,2020-02-19
CME_HH17,"Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #17 (HH17)","Historical Futures Prices: Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #17. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2020-02-20 03:27:43,2014-02-18,2020-02-19
CME_HH18,"Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #18 (HH18)","Historical Futures Prices: Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #18. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2020-02-20 03:27:43,2014-02-18,2020-02-19
CME_HH19,"Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #19 (HH19)","Historical Futures Prices: Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #19. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2020-02-20 03:27:43,2014-02-18,2020-02-19
CME_HH2,"Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #2 (HH2)","Historical Futures Prices: Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #2. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2020-02-20 03:27:43,2014-02-18,2020-02-19
CME_HH20,"Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #20 (HH20)","Historical Futures Prices: Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #20. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2020-02-20 03:27:44,2014-02-18,2020-02-19
CME_HH21,"Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #21 (HH21)","Historical Futures Prices: Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #21. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2020-02-20 03:27:43,2014-02-18,2020-02-19
CME_HH22,"Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #22 (HH22)","Historical Futures Prices: Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #22. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2020-02-20 03:27:43,2014-02-18,2020-02-19
CME_HH23,"Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #23 (HH23)","Historical Futures Prices: Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #23. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2020-02-20 03:27:44,2014-02-18,2020-02-19
CME_HH24,"Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #24 (HH24)","Historical Futures Prices: Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #24. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2020-02-20 03:27:43,2014-02-18,2020-02-19
CME_HH25,"Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #25 (HH25)","Historical Futures Prices: Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #25. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2020-02-20 03:27:43,2014-02-18,2020-02-19
CME_HH26,"Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #26 (HH26)","Historical Futures Prices: Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #26. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2020-02-20 03:27:44,2014-02-18,2020-02-19
CME_HH27,"Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #27 (HH27)","Historical Futures Prices: Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #27. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2020-02-20 03:27:44,2014-02-18,2020-02-19
CME_HH28,"Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #28 (HH28)","Historical Futures Prices: Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #28. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2020-02-20 03:27:44,2014-02-18,2020-02-19
CME_HH29,"Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #29 (HH29)","Historical Futures Prices: Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #29. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2020-02-20 03:27:43,2014-02-18,2020-02-19
CME_HH3,"Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #3 (HH3)","Historical Futures Prices: Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #3. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2020-02-20 03:27:43,2014-02-18,2020-02-19
CME_HH30,"Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #30 (HH30)","Historical Futures Prices: Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #30. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2020-02-20 03:27:44,2014-02-18,2020-02-19
CME_HH31,"Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #31 (HH31)","Historical Futures Prices: Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #31. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2020-02-20 03:27:44,2014-02-18,2020-02-19
CME_HH32,"Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #32 (HH32)","Historical Futures Prices: Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #32. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2020-02-20 03:27:44,2014-02-18,2020-02-19
CME_HH33,"Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #33 (HH33)","Historical Futures Prices: Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #33. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2020-02-20 03:27:43,2014-02-18,2020-02-19
CME_HH34,"Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #34 (HH34)","Historical Futures Prices: Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #34. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2020-02-20 03:27:44,2014-02-18,2020-02-19
CME_HH35,"Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #35 (HH35)","Historical Futures Prices: Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #35. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2020-02-20 03:27:44,2014-02-18,2020-02-19
CME_HH36,"Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #36 (HH36)","Historical Futures Prices: Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #36. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2020-02-20 03:27:44,2014-02-18,2020-02-19
CME_HH37,"Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #37 (HH37)","Historical Futures Prices: Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #37. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2020-02-20 03:27:44,2014-02-18,2020-02-19
CME_HH38,"Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #38 (HH38)","Historical Futures Prices: Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #38. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2020-02-20 03:27:44,2014-02-18,2020-02-19
CME_HH39,"Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #39 (HH39)","Historical Futures Prices: Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #39. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2020-02-20 03:27:44,2014-02-18,2020-02-19
CME_HH4,"Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #4 (HH4)","Historical Futures Prices: Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #4. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2020-02-20 03:27:43,2014-02-18,2020-02-19
CME_HH40,"Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #40 (HH40)","Historical Futures Prices: Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #40. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2020-02-20 03:27:44,2014-02-18,2020-02-19
CME_HH41,"Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #41 (HH41)","Historical Futures Prices: Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #41. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2020-02-20 03:27:44,2014-02-18,2020-02-19
CME_HH42,"Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #42 (HH42)","Historical Futures Prices: Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #42. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2020-02-20 03:27:44,2014-02-18,2020-02-19
CME_HH43,"Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #43 (HH43)","Historical Futures Prices: Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #43. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2020-02-20 03:27:44,2014-02-18,2020-02-19
CME_HH44,"Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #44 (HH44)","Historical Futures Prices: Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #44. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2020-02-20 03:27:44,2014-02-18,2020-02-19
CME_HH5,"Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #5 (HH5)","Historical Futures Prices: Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #5. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2020-02-20 03:27:43,2014-02-18,2020-02-19
CME_HH6,"Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #6 (HH6)","Historical Futures Prices: Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #6. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2020-02-20 03:27:43,2014-02-18,2020-02-19
CME_HH7,"Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #7 (HH7)","Historical Futures Prices: Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #7. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2020-02-20 03:27:43,2014-02-18,2020-02-19
CME_HH8,"Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #8 (HH8)","Historical Futures Prices: Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #8. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2020-02-20 03:27:43,2014-02-18,2020-02-19
CME_HH9,"Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #9 (HH9)","Historical Futures Prices: Natural Gas (Henry Hub) Last-day Financial Futures, Continuous Contract #9. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2020-02-20 03:27:43,2014-02-18,2020-02-19
CME_HK1,"NY Harbor ULSD Crack Spread Futures, Continuous Contract #1 (HK1) (Front Month)","Historical Futures Prices: NY Harbor ULSD Crack Spread Futures, Continuous Contract #1. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2020-02-20 03:27:05,2014-02-18,2020-02-19
CME_HK10,"NY Harbor ULSD Crack Spread Futures, Continuous Contract #10 (HK10)","Historical Futures Prices: NY Harbor ULSD Crack Spread Futures, Continuous Contract #10. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2020-02-20 03:27:05,2014-02-18,2020-02-19
CME_HK11,"NY Harbor ULSD Crack Spread Futures, Continuous Contract #11 (HK11)","Historical Futures Prices: NY Harbor ULSD Crack Spread Futures, Continuous Contract #11. Non-adjusted price based on spot-month continuous contract calculations. Raw data from CME. ",2020-02-20 03:27:05,2014-02-18,2020-02-19
